id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
11114,windstorm,,The windstorm graphic for tomorrow's unnamed system has been updated. The effects are expected to remain the same with 50-60mph…,1,128,20,windstorm graphic tomorrow unnamed system updated effect expected remain mph,76,10
11115,windstorm,"BC, Canada",Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference what we…,1,106,21,stanley park storm bar windstorm using point reference,54,8
11116,windstorm,Vancouver BC,Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference w… https://t.co/CHVCboBamv,1,124,21,stanley park storm bar windstorm using point reference,54,8
11117,windstorm,"Ile-de-France, France",10-meter wind gusts animation over western Europe through the next 42 hours - a violent windstorm blasts in from the w…,1,119,21,meter wind gust animation western europe next hour violent windstorm blast,74,11
11118,windstorm,"State College, PA","Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break i… https://t.co/TUOn6fdI7Q",1,140,18,rain high elevation snow shower continue across northern scotland wednesday otherwise brief break,97,13
11119,windstorm,,"Much like his hair in a windstorm, he should have known but couldn’t keep it under control https://t.co/O7191I8Ncr",0,114,18,much like hair windstorm known keep control,43,7
11120,windstorm,"Olympic Peninsula, WA","In the wake of a storm that brought showers and gusty winds to the United Kingdom this weekend, an unsettled pattern w…",1,119,22,wake storm brought shower gusty wind united kingdom weekend unsettled pattern,77,11
11121,windstorm,"Staten Island, NY, USA",A dangerous #windstorm for #Ireland and #Scotland as yet another monster #cyclone (below 940 mbar) develops over the N…,1,119,19,dangerous windstorm ireland scotland yet another monster cyclone mbar develops,78,10
11122,windstorm,,Another so called protection for older workers that won't be worth a fart i… https://t.co/lu7crFlg7h,0,100,15,another called protection older worker not worth fart,53,8
11123,windstorm,"State College, PA","In the wake of a storm that brought showers and gusty winds to the United Kingdom this weekend, an unsettled patter… https://t.co/Eq2a5eJ8wu",1,140,22,wake storm brought shower gusty wind united kingdom weekend unsettled patter,76,11
11124,windstorm,"State College, PA","Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break i… https://t.co/9NGOYAuYni",1,140,18,rain high elevation snow shower continue across northern scotland wednesday otherwise brief break,97,13
11125,windstorm,"6900 Alma,190, Plano, TX 75023",New Policy Contracts Now in Effect at Texas Windstorm Insurer Texas’ insurer of last resort for wind and hail alon… https://t.co/V1nB7JHijE,0,139,21,new policy contract effect texas windstorm insurer texas insurer last resort wind hail alon,91,14
11126,windstorm,,"From what I've seen with other RW boycotts, this too will be nothing more than a sneeze in a windstorm.",0,103,20,seen boycott nothing sneeze windstorm,37,5
11127,windstorm,,Violent windstorm? What it means? Here is a powerful North Atlantic windstorm that delivered violent hurricane-force w…,1,119,17,violent windstorm mean powerful north atlantic windstorm delivered violent hurricane force,90,11
11128,windstorm,"Ohio, USA",Typical trump employee - ill equipped to deal with life and perpetually lost like a fart in a windstorm.,0,104,19,typical trump employee ill equipped deal life perpetually lost like fart windstorm,82,12
11129,windstorm,"New South Wales, Australia","Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due to o…",1,119,25,poor bbq not windstorm blow away cover covered snow crusted due,63,11
11130,windstorm,"Denver, Colorado",Five-year-old Lucille has been through a lot in the last week. Her owner says she got out of the house in a windsto… https://t.co/beu1Ciasin,1,140,24,five year old lucille lot last week owner say got house windsto,63,12
11131,windstorm,"Victoria, B.C.","""Pacheedaht"" means ""Children of the Sea Foam"" and we saw sea foam everywhere around Botanical Beach yesterday. An eagle al…",0,123,20,pacheedaht mean child sea foam saw sea foam everywhere around botanical beach yesterday eagle,93,14
11132,windstorm,"Ridgway, PA",2 seconds. Why is she singing through her nose? And why did she not trim nose hair first. You can hear… https://t.co/AdZYecr7tZ,0,127,22,second singing nose not trim nose hair first hear,49,9
11133,windstorm,California,Winter in NorCal is just Autumn Lite where it gets really crisp and cold and it rains and a windstorm finally knock… https://t.co/EQJJflfJZc,1,140,23,winter norcal autumn lite get really crisp cold rain windstorm finally knock,76,12
11134,windstorm,"Penzance, Cornwall ",Windstorm: 'Level 2' for TUESDAY. Associated with a small-scale developing low pressure feature which will cross the UK…,1,120,18,windstorm level tuesday associated small scale developing low pressure feature cross,84,11
11135,windstorm,"Austin, Texas","I’m grateful to the Speaker for appointing me to the Windstorm Insurance Legislative Oversight Board. Our district, an…",0,119,18,grateful speaker appointing windstorm insurance legislative oversight board district,84,9
11136,windstorm,,13 Feb 1989 Scottish windstorm. Record low-level wind speeds at the British Isles by that date.,1,95,16,feb scottish windstorm record low level wind speed british isle date,68,11
11137,windstorm,URUGUAY,There won't be much of a break across the southern U.K. as another storm system will race into the region on Tuesday. This…,1,123,23,not much break across southern another storm system race region tuesday,71,11
11138,windstorm,"State College, PA",There won't be much of a break across the southern U.K. as another storm system will race into the region on Tuesda… https://t.co/Mbr5gVIV59,1,140,23,not much break across southern another storm system race region tuesda,70,11
11139,windstorm,"Kelowna, B.C.","Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due t… https://t.co/DmgHfuBtCL",1,140,25,poor bbq not windstorm blow away cover covered snow crusted due,63,11
11140,windstorm,"Saanich, British Columbia","""Pacheedaht"" means ""Children of the Sea Foam"" and we saw sea foam everywhere around Botanical Beach yesterday. An e… https://t.co/HlUCJC8vP7",0,140,20,pacheedaht mean child sea foam saw sea foam everywhere around botanical beach yesterday,87,13
11141,wounded,Venus😂😂😂😂,At least 11 people were killed and 12 others wounded in rain and snow-related incidents in two districts of Azad Jammu and…,1,123,22,least people killed others wounded rain snow related incident two district azad jammu,85,13
11142,wounded,"Lahore, Pakistan",At least 11 people were killed and 12 others wounded in rain and snow-related incidents in two districts of Azad Ja… https://t.co/Mfk1h2WwAs,1,140,22,least people killed others wounded rain snow related incident two district azad,79,12
11143,wounded,,Did Prince Harry run away from his duty to his country when he fought in Afghanistan? To his duty w… https://t.co/xDmHeGXW1g,0,124,21,prince harry run away duty country fought afghanistan duty,58,9
11144,wounded,England,people speaking people speaking out about out about mass wounded koalas slaughtered &amp; kang…,0,95,14,people speaking people speaking mass wounded koala slaughtered kang,67,9
11145,wounded,♌︎☉♑︎☽♒︎↥ she/her,many of us are walking around as our wounded inner child. our pain is stuck in this timeframe. we are emotionally at t…,0,119,23,many walking around wounded inner child pain stuck timeframe emotionally,72,10
11146,wounded,"Vancouver, Canada",🎄❄️💜❄️💜❄️🎄 Will A Long Ago Promise Of Love Bring Two Lonely Wounded Warriors Home For Christmas? TWO HEARTS HOME FOR…,0,117,20,long ago promise love bring two lonely wounded warrior home christmas two heart home,84,14
11147,wounded,temptation island,"Dear Lord, Grant me perserverance to treat the wounded &amp; sick Accompany me in battle Against afflictions &amp; disease let…",0,127,20,dear lord grant perserverance treat wounded sick accompany battle affliction disease let,88,12
11148,wounded,,❈COMANCHE HUNTER❈ The exciting sequel to John’s bestseller THE BETRAYED https://t.co/vt1cshZRbV Pecos must take a wou…,0,118,16,comanche hunter exciting sequel john bestseller betrayed pecos must take wou,76,11
11149,wounded,,"Almost 1500 innocent Iranians got shot in the streets, thousands got wounded and arrested. Now #NancyPelosi says that the…",1,122,19,almost innocent iranian got shot street thousand got wounded arrested nancypelosi say,85,12
11150,wounded,,"Twenty-one Saudi military cadets are being expelled after one of the cadets carried out a mass shooting in Pensacola, Flor…",1,123,20,twenty one saudi military cadet expelled one cadet carried mass shooting pensacola flor,87,13
11151,wounded,,i'm wounded but i will persevere... for Them......,0,50,8,wounded persevere,17,2
11152,wounded,,"Iraqi Center for War Crime Documentation: 669 martyrs, 24,488 wounded, and 2806 detainees in demonstrations. - Inc… https://t.co/5qlH3Ns7Q1",1,139,18,iraqi center war crime documentation martyr wounded detainee demonstration inc,78,10
11153,wounded,,Police in Iran have denied using live ammunition to disperse protesters as outrage over the accidental downing of a Ukrainian p…,1,128,21,police iran denied using live ammunition disperse protester outrage accidental downing ukrainian,96,12
11154,wounded,"Islamabad, Pakistan",Snow and Avalunch Update (SDMA) 18 people including Women's and children's were killed and 21 other wounded in snow a…,1,118,20,snow avalunch update sdma people including woman child killed wounded snow,74,11
11155,wounded,Somewhere in California,A group of Chinese medicine practitioners that treat wounded protesters said one of their founders has gone missing after c…,1,124,20,group chinese medicine practitioner treat wounded protester said one founder gone missing,89,12
11156,wounded,,Welcome to d BJPee's New India! Isn't it similar to d rape victim…,0,66,13,welcome bjpee new india not similar rape victim,47,8
11157,wounded,,A bomb found in the van used by the man and woman who attacked a kosher market and killed 4 people in Jersey City in December…,1,126,26,bomb found van used man woman attacked kosher market killed people jersey city december,87,14
11158,wounded,Somewhere vaguely near you,"Vitriol many indy supporters have for Labour partly stems from how some senior politicians spoke in 2014 campaign: ""viru…",0,121,19,vitriol many indy supporter labour partly stem senior politician spoke campaign viru,84,12
11159,wounded,,"Democrats should know the name of the American that Qassem Soleimani killed, the American that led to the death of Qassem So…",0,125,22,democrat know name american qassem soleimani killed american led death qassem,77,11
11160,wounded,,It’s been **320 days** since the House passed a bipartisan background checks bill. No single law can prevent every sh…,0,118,20,day since house passed bipartisan background check bill single law prevent every,80,12
11161,wounded,,"The black cat is on it's way. Oh, the wounded! I heard small moans heading away from me in the darkness. What did black cat do to him??",0,135,28,black cat way wounded heard small moan heading away darkness black cat,70,12
11162,wounded,Spijkenisse,8 People Wounded in Stabbing Rampage in Colorado Springs https://t.co/JpPfHL04sb via,1,84,11,people wounded stabbing rampage colorado spring via,51,7
11163,wounded,"calhoun, LA",//WOTV NEWS//: 2 teen hunters charged with animal cruelty after attack on wounded deer... https://t.co/OOrvsBycl0,1,113,15,wotv news teen hunter charged animal cruelty attack wounded deer,64,10
11164,wounded,USA,"I 4get my sons 36 bday 2day Been struggling this year w MS Had 38+2, Sitting Bull &amp; Wounded Knee Ride Race home 4 M… https://t.co/xBpcMvjFtc",0,144,26,get son bday day struggling year sitting bull wounded knee ride race home,73,13
11165,wounded,"Kuala Lumpur City, Kuala Lumpu",3. Tens of thousands of American soldiers died. Many more seriously wounded both in body and mind. For all these sacrif…,1,120,21,ten thousand american soldier died many seriously wounded body mind sacrif,74,11
11166,wounded,heaven,A woman wounded at Ostad Mo'ein Ave. in Tehran Sunday night. Reports say that she was targeted and shot by plainclothes agen…,1,125,22,woman wounded ostad ein ave tehran sunday night report say targeted shot plainclothes agen,90,14
11167,wounded,heaven,Two wounded women are in Azadi Ave. near Azadi Square Sunday night. The use of force and killings of protesters by the Irani…,1,125,23,two wounded woman azadi ave near azadi square sunday night use force killing protester irani,92,15
11168,wounded,USA,"I love this President. He is so sweet with this wounded soldier, so respectful and caring. But then, n…",0,103,19,love president sweet wounded soldier respectful caring,54,7
11169,wounded,"Boston, MA","""‘I Lost My Legs’: Wounded in Iraq, He Sued Iran"" by RICHARD A. OPPEL Jr. and NICHOLAS BOGEL-BURROUGHS via NYT… https://t.co/IV11Uce9Bc",1,135,21,lost leg wounded iraq sued iran richard oppel nicholas bogel burroughs via nyt,78,13
11170,wounded,,"“Isn’t she lovely when she agrees?” Nikolai asked, and savored Zoya’s scowl. It was so much better than seeing that stark…",0,122,21,lovely agrees nikolai asked savored zoya scowl much better seeing stark,71,11
11171,wounded,,"Man arrested after 8 wounded in stabbing spree in Colorado Springs, police say https://t.co/VIoRe7HNLU",1,102,14,man arrested wounded stabbing spree colorado spring police say,62,9
11172,wounded,United Kingdom,"I personally served with Harry in Afghan 2012/13 and think hes a top bloke, hes done amazing things with the INVICTUS games, sup…",0,129,23,personally served harry afghan think he top bloke he done amazing thing invictus game sup,89,15
11173,wounded,"Hyogo, Japan",The cry of wounded game is but a call to dinner for the wily beasts. https://t.co/Bus6BqgZRk,0,92,16,cry wounded game call dinner wily beast,39,7
11174,wounded,[bot + manual replies],I do not mind being wounded. ... as long as it is over.,0,55,13,not mind wounded long,21,4
11175,wounded,United States,"""Parents, do not take your children to “gender clinics.” Gender clinics exclude any option except transgenderism. They…",0,119,17,parent not take child gender clinic gender clinic exclude option except transgenderism,86,12
11176,wounded,"Texas, USA",Twenty-one Saudi military cadets are being expelled after one of the cadets carried out a mass shooting in Pensacol… https://t.co/Ppu3Ousoc0,1,140,20,twenty one saudi military cadet expelled one cadet carried mass shooting pensacol,81,12
11177,wounded,Columbia,It was SLATE who killed for his country at Wounded Knee! It was SLATE who stormed the gates at Peking! SLATE!,0,109,21,slate killed country wounded knee slate stormed gate peking slate,65,10
11178,wounded,,Hahaha. I’ve made you start barking like a wounded animal. My bad!,0,66,12,hahaha made start barking like wounded animal bad,49,8
11179,wounded,Las Gidi,My soul is so wounded that I need allllllll the love I can find in this life dear Lord,0,86,19,soul wounded need alll love find life dear lord,47,9
11180,wounded,,Transforming from a wounded woman to a sacred woman. ✨,0,54,10,transforming wounded woman sacred woman,39,5
11181,wounded,Peoples Republik of Kalifornia,#Pensacolashooting-3 dead 8 wounded by #Saudi Pilot #Alshamrani-now declared terrorist act by #AGBarr. Today AG expelle…,1,120,16,pensacolashooting dead wounded saudi pilot alshamrani declared terrorist act agbarr today expelle,97,12
11182,wounded,"London, UK",Make art. Make bad art. Make better art. Make great art. Make brand new art that's ahead of its time. Make more art. Seek oppo…,0,127,25,make art make bad art make better art make great art make brand new art ahead time make art seek oppo,101,21
11183,wounded,,"U bought a abvp female student on ur show to show she was wounded by jnu students,yet u didn't bring the… https://t.co/ctn5PtorkU",0,129,22,bought abvp female student show show wounded jnu student yet not bring,70,12
11184,wounded,,"Man arrested after 8 wounded in stabbing spree in Colorado Springs, police say https://t.co/VIoRe7HNLU",1,102,14,man arrested wounded stabbing spree colorado spring police say,62,9
11185,wounds,,wow my babyyyy HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) https://t.co/rUu60dRtm2 via,0,87,13,wow babyyy yoonbin ben wound official via,41,7
11186,wounds,Landport,"More people voted to remain, or believed the hype so assumed the vote was a forgone conclusion… https://t.co/60t84RtFkB",0,119,18,people voted remain believed hype assumed vote forgone conclusion,65,9
11187,wounds,BiGBANG | iKON | HAYOONBiN,HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) - YouTube https://t.co/qgJcSQEJBf,0,78,11,yoonbin ben wound official youtube,34,5
11188,wounds,BEN,HA YOONBIN UPDATE‼️ title song: wounds by ben filmed by: geonwoo (his friend) yoonbin’s second track guys!!! mv wil…,0,116,19,yoonbin update title song wound ben filmed geonwoo friend yoonbin second track guy wil,86,14
11189,wounds,,Apparently most women crave to be treated like shit. Like sexual objects. Basically a flesh warm fuck toy. Which th… https://t.co/dNnVTdiCwW,0,140,21,apparently woman crave treated like shit like sexual object basically flesh warm fuck toy,89,14
11190,wounds,,"THE LOVELOCK- A Suspenseful &amp; Sensual Love Story Time heals all wounds, right? So, what about broken hearts? Is happin…",0,123,20,lovelock suspenseful sensual love story time heals wound right broken heart happin,82,12
11191,wounds,United Kingdom,Dr Dinah Parums. US Patent. Treatment of Wounds https://t.co/guAD4fmNmI,0,71,9,dinah parums patent treatment wound,35,5
11192,wounds,World,"Taehyungs voice is so beautiful, but what's more admirable is how he can hits you in your heart. His voice can make you…",0,120,23,taehyungs voice beautiful admirable hit heart voice make,56,8
11193,wounds,t13 ' ikon,I miss you #Ben_Wounds https://t.co/TcUsaaZNYF,0,46,5,miss ben wound,14,3
11194,wounds,"Accra, Ghana","Woman, 73, fined for inflicting blade wounds on granddaughter https://t.co/lGSD8f9EFV",1,85,10,woman fined inflicting blade wound granddaughter,48,6
11195,wounds,treasure + yoonbin 💌,"shut up everyone, yoonbin has something to say #하윤빈 #HAYOONBIN #Ben_Wounds #HaYoonbinWillRise #TREASURE13 https://t.c…",0,118,14,shut everyone yoonbin something say hayoonbin ben wound hayoonbinwillrise treasure,82,10
11196,wounds,treasure + yoonbin 💌,Yoonbin's smile at the end... The smile that I miss the most 🥺❤️ #Ben_Wounds #하윤빈 https://t.co/lYjlBqm0HO,0,105,16,yoonbin smile end smile miss ben wound,38,7
11197,wounds,treasure + yoonbin 💌,ketombe siapa takut #Ben_Wounds #HaYoonbin https://t.co/nokmmsEZBX,0,66,6,ketombe siapa takut ben wound hayoonbin,39,6
11198,wounds,in yoonbin heart,yoonbin said no one’s doing it like me and 2020 is my year #Ben_Wounds https://t.co/llwTsCzdDP,0,94,15,yoonbin said one like year ben wound,36,7
11199,wounds,,"Yoonbin dropped the surprise single “WOUNDS” along with a surprise mv! Since this is his gift for us, please support him and…",0,125,22,yoonbin dropped surprise single wound along surprise since gift please support,78,11
11200,wounds,แซะลิเวอร์พูลด้วยความรัก,♡̫ BEN - WOUNDS M/V (by btrvl) 2020.1.14 12 pm. (10โมงเข้าไทย) วิดีโอเต็มจะถูกปล่อยแล้วนะคะ มารอดูความคูลของยุนบินไปพร้อ…,0,121,13,ben wound btrvl,15,3
11201,wounds,in yoonbin heart,HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) https://t.co/SEs61J1uiw https://t.co/c5zttshWOk,0,92,10,yoonbin ben wound official,26,4
11202,wounds,treasure + yoonbin 💌,NOT GONNA SAID THAT TURTLENECK SPECS AND DENIM JACKET ISSA GOOD COMBO CUZ THAT'S EXACTLY WHAT I MEAN #Ben_Wounds https://t…,0,123,20,not gonna said turtleneck spec denim jacket issa good combo cuz exactly mean ben wound,86,15
11203,wounds,,G-GANTENG BGT😔 #Ben_Wounds #HAYOONBIN https://t.co/T2R4i0EDgG,0,61,5,ganteng bgt ben wound hayoonbin,31,5
11204,wounds,,"“kiss my wounds back, Kiss my wounds, it doesn’t gonna hurt you” whyyy these part sound so.. idk how to explain 😭 #Be…",0,118,23,kiss wound back kiss wound gonna hurt whyyy part sound idk explain,66,12
11205,wounds,Bulacan,"24 cuts from different mistakes, 24 stitches made to conceal the pain, 24 wounds to heal overtime, but i'm still he… https://t.co/N6hPawUygK",0,140,22,cut different mistake stitch made conceal pain wound heal overtime still,72,11
11206,wounds,yoonbins heart 💌✨🇵🇭,Our secret Treasure's official M/V of Wounds! Don't forget to stream!💕 HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) Li…,0,119,20,secret treasure official wound not forget stream yoonbin ben wound official,75,11
11207,wounds,,"yoonbin’s back with his english rap lyrics, a trendy rapper and english master indeed 😍💎 stream the mv: https://t.co/t…",0,119,19,yoonbin back english rap lyric trendy rapper english master indeed stream,73,11
11208,wounds,,"Now, Rafa', if we know all this, like a small baby, why do we keep urinating on oursel… https://t.co/juoNQXkYYq",0,111,19,rafa know like small baby keep urinating oursel,47,8
11209,wounds,,SMTM ซซ ปี2020 ต้องมีน้องแล้วไหมอ่ะ ดีใจที่น้องค้นพบแนวทางที่น้องชอบ #HAYOONBIN HA YOONBIN 하윤빈 (BEN) - Wounds (Off… https://t.co/TBrWedim9m,0,139,14,smtm hayoonbin yoonbin ben wound,32,5
11210,wounds,,NTS: Time heals all wounds,0,26,5,nt time heals wound,19,4
11211,wounds,,"Yoonbin is set to release a new song entitled wounds today, 12 PM. Filmed by: btrvl studio Stay tuned. #HaYoonbin h…",0,116,21,yoonbin set release new song entitled wound today filmed btrvl studio stay tuned hayoonbin,90,14
11212,wounds,"Washington, DC",situations i’ll never speak on because i don’t want to open old wounds,0,70,13,situation never speak want open old wound,41,7
11213,wounds,"Chicago, IL",When grandpa said wounds need air. Whew #WatchmenHBO,0,52,8,grandpa said wound need air whew watchmenhbo,44,7
11214,wounds,"North West, England","""Gibbs confesses that sometimes, on rainy nights when he knows the salamanders are moving -- and dying -- that he can't slee…",0,125,22,gibbs confesses sometimes rainy night know salamander moving dying not slee,75,11
11215,wounds,,HA YOONBIN 하윤빈 (BEN) - Wounds (Official M/V) https://t.co/iRLyDTKFW9 via,0,72,10,yoonbin ben wound official via,30,5
11216,wounds,somewhere in the universe.,"I was abusive, maybe not physically but emotionally my actions hit hard like a fist punching her face, daily I punched . .ti…",0,125,23,abusive maybe not physically emotionally action hit hard like fist punching face daily punched,94,14
11217,wounds,,Are you breathing through the wounds?,0,37,6,breathing wound,15,2
11218,wounds,𝑻𝑺,his baby side jumped out😭😭😭😭 #Ben_Wounds https://t.co/KzDSUMqYOf,0,64,7,baby side jumped ben wound,26,5
11219,wounds,Bahrain,time heals all wounds but scars you take them to the grave,0,58,12,time heals wound scar take grave,32,6
11220,wounds,Chinook/Cowlitz/Clackamas land,"I had a similar realization with the Holocaust, and Sachsenhausen. Some wounds would be a thousand times…",0,105,17,similar realization holocaust sachsenhausen wound would thousand time,69,8
11221,wounds,𝑻𝑺,"omg, i loved this part so much 😭😭😭😭 oo oo #Ben_wounds https://t.co/bQStlyBoxA",0,77,12,omg loved part much ben wound,29,6
11222,wounds,North America,Old wounds? NO. Our wounds have never healed cause old wounds are constantly torn back open and new wounds are still being…,0,123,22,old wound wound never healed cause old wound constantly torn back open new wound still,86,15
11223,wounds,Here..There.. And Everywhere..,Same.. I never stop being salty.. the wounds.. https://t.co/YEobVDNhDw,0,70,9,never stop salty wound,22,4
11224,wounds,PA,i used to talk things through constantly in circles to try to understand situations that would never give me answer… https://t.co/KBMPqlwFJc,0,140,21,used talk thing constantly circle try understand situation would never give answer,82,12
11225,wounds,"Pune, Maharashtra, India","What a befitting reply, I m sure this bugger is moaning nursing her wounds 👍😂😂😂",0,79,15,befitting reply sure bugger moaning nursing wound,49,7
11226,wounds,h: tricotiana  i : lateralspew,"His wounds healed, the skin a bit thicker than before, scars like train tracks on his arms and on his body underneath his s…",1,124,24,wound healed skin bit thicker scar like train track arm body underneath,71,12
11227,wounds,"Nairobi, Kenya","The reason we become offensive to other people, is because deep in ourselves, we have Wounds, which we might be awa… https://t.co/xqgD3PV9Wg",0,140,22,reason become offensive people deep wound might awa,51,8
11228,wounds,Bloemfontein,"- Not all scars show, not all wounds heal. Sometimes you can't always see the pain someone feels. ❤",0,99,19,not scar show not wound heal sometimes not always see pain someone feel,71,13
11229,wounds,"Trebon, Czech Republic",“One of the penalties of an ecological education is that one lives alone in a world of wounds.” How scientists are now…,0,119,22,one penalty ecological education one life alone world wound scientist,69,10
11230,wounds,,There is an epileptic lady who stays in dobsonville ext 4 they have been without power for tge past 4mont… https://t.co/pA3DQSU2Gq,1,130,21,epileptic lady stay dobsonville ext without power tge past mont,63,10
11231,wounds,"Bangkok, Thailand",He said yo “This is my speech”🤙🏻 #Ben_wounds https://t.co/o2WGtKNv7d,0,68,9,said speech ben wound,21,4
11232,wreck,,Thrilling Side-Scrolling Mobile Game ‘Rocky Rampage: Wreck ‘em Up’ Available for Pre-Registration… https://t.co/cySbNQRm9n,0,122,13,thrilling side scrolling mobile game rocky rampage wreck available pre registration,83,11
11233,wreck,"Montréal, Québec",Why was the sequel to “Wreck it Ralph” named “Ralph Breaks the Internet” and not “Ralph Wrecks the Internet”?! Seems like a…,0,124,22,sequel wreck ralph named ralph break internet not ralph wreck internet seems like,81,13
11234,wreck,"Melbourne, Victoria",Me: #TheCircleNetflix looks so dumb!! I’m gonna watch ONE episode to see what a train wreck it is Me (five episodes la…,0,119,22,thecirclenetflix look dumb gonna watch one episode see train wreck five episode,79,12
11235,wreck,,How’s about My Chem stop tickling our balls and just drop the UK tour dates because I am a nervous wreck,0,104,21,chem stop tickling ball drop tour date nervous wreck,52,9
11236,wreck,,😂We learned a long time ago why all major banks are… https://t.co/HYXUvYN73p,0,76,12,learned long time ago major bank,32,6
11237,wreck,대한민국 서울,Swanson. Helping divorced men barely hold together the shambles of their train wreck of a life since 1954. https://t.co…,0,120,19,swanson helping divorced men barely hold together shamble train wreck life since,80,12
11238,wreck,ot7,Bts- ot7 Twice- chaeyoung and momo and the others bias wreck me daily Mamamoo- ot4 but moonbyul is my ult,0,105,20,bts twice chaeyoung momo others bias wreck daily mamamoo moonbyul ult,69,11
11239,wreck,,The forgotten nasty wreck between Landon Cassill and Jeffery Earnhardt at the Brickyard in 2018 https://t.co/Bi6C5brbVH,1,119,16,forgotten nasty wreck landon cassill jeffery earnhardt brickyard,64,8
11240,wreck,reddie,"he said he would start change, people believed what he said and voted for him as the president but what is he doing… https://t.co/7xSNtw4hsP",0,140,24,said would start change people believed said voted president,60,9
11241,wreck,,Warren is clearly not viable lol She is a train wreck former Republican.,0,72,13,warren clearly not viable lol train wreck former republican,59,9
11242,wreck,My Own Bubble&I love it 😎,they were even more popular than Lope and Steam. So Bell just had to wreck it for the rest of us beca… https://t.co/pkQNL10ypq,0,126,23,even popular lope steam bell wreck rest beca,44,8
11243,wreck,"Kent, England","Now it's safe for Israel lobbyists to come out and admit they manufactured UK Labour's anti-Semitism ""crisis"" to wreck t…",0,121,20,safe israel lobbyist come admit manufactured labour anti semitism crisis wreck,78,11
11244,wreck,,Buddy the crazy pointer loves to wreck my sister,0,48,9,buddy crazy pointer love wreck sister,37,6
11245,wreck,,"Tail gunner on a Budweiser Truck. Bob was sitting on the plane waiting to fly to Detroit, when a guy took the seat… https://t.co/tjKWqTVUYl",1,139,24,tail gunner budweiser truck bob sitting plane waiting fly detroit guy took seat,79,13
11246,wreck,Indianapolis,The houses are one in front of the other same land th… https://t.co/fqTJPbL09x,0,78,13,house one front land,20,4
11247,wreck,,Broken down 40 year old wreck. We are fine. Just bored. Hope you have a good day as well,0,88,19,broken year old wreck fine bored hope good day well,51,10
11248,wreck,"Sydney, New South Wales",The wreck. How's that little Shorey 👌🏻,0,38,7,wreck little shorey,19,3
11249,wreck,,"1/ The Tories want a Brexit tax haven. The more they wreck our trading relations, the more this country will have to sl…",0,120,23,tory want brexit tax wreck trading relation country,51,8
11250,wreck,"Portland, OR",Like a train wreck he's a spectacle.,0,36,7,like train wreck spectacle,26,4
11251,wreck,Plejadien,'Space Wreck' concept... #Space1999 #conceptart #anime #film #alien #eagle #conceptships #scifi #scifiart #spaceship #art…,0,122,14,space wreck concept space conceptart anime film alien eagle conceptships scifi scifiart spaceship art,101,14
11252,wreck,"Washington, USA",Not even a big-fat tax cut got these people on board the Trump train wreck Big money Trump inaugural donors are fleeing the…,0,124,23,not even big fat tax cut got people board trump train wreck big money trump inaugural donor fleeing,99,18
11253,wreck,,💴 RT GAME 💴 My newest sub wanted to have a retweet game so let’s make him regret it! 😈 The stakes are $2/$2/$2 for…,0,115,25,game newest sub wanted retweet game let make regret stake,57,10
11254,wreck,Twitter,"Proceed gently towards the moon for the count of twelve. To die, whatever must not disarm to not scrub… https://t.co/tpQWxQepoL",0,127,20,proceed gently towards moon count twelve die whatever must not disarm not scrub,79,13
11255,wreck,"Limerick, Ireland",I travelled to Vegas twice from Limerick to see him fight. I would wreck anyone’s head when it came to supporting h… https://t.co/yfICLGmFug,0,140,23,travelled vega twice limerick see fight would wreck anyone head came supporting,79,12
11256,wreck,,I have to tell them that last night was a shameful train wreck filled with blind cuddly puppies.,1,96,18,tell last night shameful train wreck filled blind cuddly puppy,62,10
11257,wreck,"New Delhi, India","In your desperate attempts to sucker up to Islamic loonies, you lost your credibility. In your att… https://t.co/m6g25C9dKy",0,123,18,desperate attempt sucker islamic loony lost credibility att,59,8
11258,wreck,Colchester,Been on the ballot just hours. Already the onslaught against the left-wing candidate by those who helped wreck the electi…,0,122,20,ballot hour already onslaught left wing candidate helped wreck electi,69,10
11259,wreck,"Los Angeles, CA",Why was the sequel to “Wreck it Ralph” named “Ralph Breaks the Internet” and not “Ralph Wrecks the Internet”?! Seem… https://t.co/SEKlpogrwj,0,140,21,sequel wreck ralph named ralph break internet not ralph wreck internet seem,75,12
11260,wreck,"Munich, Bavaria",awwww I hope you’re feeling okay now,0,36,7,hope feeling okay,17,3
11261,wreck,,I can't wait to see the moonbin wreck us all again. https://t.co/76CH2ci0e4,0,75,12,not wait see moonbin wreck,26,5
11262,wreck,"Porto, Portugal",ah yes big tiddy sword anime and pew pew war game,0,49,11,yes big tiddy sword anime pew pew war game,42,9
